,Tweet,Label
655,DRDO has achieved a landmark of signing 1000 ToT agreements with industries. It is a testimony of technology prowess of DRDO and its synergy with industries. The enthusiasm of industry about  boosting the defence manufacturing in the country is appreciated. #AtmaNirbharBharat.,Technology
656,"July 2020 issue of Defence Science Journal, a peer-reviewed, open access publication of DRDO, is available at https://t.co/oBQrLfJGdJ",Technology
657,"Raksha Mantri Shri Rajnath Singh, Home Minister Shri Amit Shah and Health Minister Harsh Vardhan visit Sardar Vallabhbhai Patel COVID Hospital in Delhi; https://t.co/TEfv0RFzNY",Technology
658,"1000 bed COVID hospital developed by DRDO
https://t.co/H0OvBUY9df",Technology
659,Sardar Vallabhbhai Patel Covid Hospital becomes operational - A humble contribution of DRDO in the service of Nation. https://t.co/43rjbT3n55,Technology
660,"A joint effort of MoD, MHA, MoHFW, Tata Sons, Delhi Govt and other Industries provides a holistic Covid care facility in Delhi.",Technology
661,"The hospital is fully equipped with  facilities for patients like medical oxygen gas, PPE kits, ventilators, covid testing facility and other lab tests.",Technology
662,"The hospital will be operated by medical team of doctors, nurses and support staff from the Armed Forces Medical Services.",Technology
663,COVID-19 patients referred by the district administration will be treated in this facility situated near the New Delhi Domestic terminal T1 on Ulan Bator road adjacent to CGDA hqrs.,Technology
664,"Serving to the urgent need of people in Delhi, a 1000 bed hospital named as Sardar Vallabhbhai Patel Covid Hospital has been established by DRDO in a record time of 12 days.",Technology
665,"Greetings on the #InternationalYogaDay . 
DRDO celebrates the knowledge &amp; spirit of Yoga by encouraging everyone to adopt it in their lives.
#Internationalyogaday2020 
#MyLifeMyYoga",Technology
666,"DRDO pays tributes to the bravehearts of our highly professional and ethical #IndianArmy, who achieved Martyrdom while protecting our nation. Jai Hind!
#JaiHindKiSena 
@adgpi 
@IAF_MCC
@indiannavy
@SpokespersonMoD",Technology
667,"Only the test certificates uploaded on our website are valid.

All DRDO issued PPE testing certificates are available on https://t.co/ZSPyryDRsc. 

Failed samples are individually informed.",Technology
668,"DRDO has not issued any certificates for complete mask testing till now. Only test reports have been issued for particulate filtration efficiency tests of masks. 

DRDO is enhancing the capacity for complete testing of masks. 

Test certificates will be uploaded on our website.",Technology
669,"All DRDO issued PPE testing certificates are available on https://t.co/ZSPyryDRsc. 

Failed samples are individually informed.",Technology
670,"With the new cooperation framework, Scientists of @DRDO_India and Defence scientists of Australia will work in Futuristic and Emerging Technologies of common interest strengthening the Defence of both Nations.",Technology
671,DRDO develops Ultra Swachh for disinfection of PPEs and other materials https://t.co/yhPkGg8QjA,Technology
672,"The FOC version of LCA is the culmination of the dream of hundreds of engineers from many organisations like ADA, DRDO, HAL, CSIR and numerous other public and private organisations who have worked relentlessly to achieve this landmark.",Technology
673,The FOC version of the LCA which incorporates Air to Air Refueling Pod also has significant improvement of capabilities in terms of additional weapons.,Technology
674,Today the FOC version of the LCA was formally inducted in the 18th Squadron of IAF in Sulur. The first squadron (IOC) version had been formed in 2016 as the 45th Squadron.,Technology
675,"Congratulations to IAF for operationalisation of Squadron 18 of indigenously designed &amp; developed LCA #Tejas. It is a proud moment for the Nation and teams of DRDO, ADA, HAL, CSIR and IAF. We continue the synergistic development of advanced defence technologies for Armed Forces",Technology
676,"DRDO with Sadhguru
https://t.co/hXbGINR33x",Technology
677,"The ban on imports for notified weapons and platforms, indigenisation of imported spares and separate budget provision for domestic capital procurement are great initiatives which will boost self reliance and give impetus to Defence R&amp;D and industrial ecosystem in the country.",Technology
678,"Today, let us rededicate ourselves to the service of the nation by providing cutting edge defence technologies for making the country strong and self reliant.
- Dr. G. Satheesh Reddy,
Secretary DD R&amp;D and Chairman DRDO",Technology
679,"On the occasion of National Technology Day, I congratulate all the scientific fraternity for their innovative efforts in supporting the fellow citizens, Armed Forces and Corona Warriors in combating Covid-19.",Technology
680,"Today, let us rededicate ourselves to the service of the nation by providing cutting edge defence technologies for making the country strong and self reliant.
- Dr. G. Satheesh Reddy,
Secretary DD R&amp;D and Chairman DRDO",Technology
681,"DRDO lab develops automated UV systems to sanitise electronic gadgets, papers and currency notes https://t.co/dclD0oisrM",Technology
682,TBRL and many other DRDO labs have been involved in social service also during these difficult times.,Technology
683,DRDO develops UV Disinfection Tower https://t.co/qnv7HlO7v8,Technology
684,Microwave steriliser to disintegrate novel Coronavirus  https://t.co/yWy87D5WUl,Technology
685,"Defence Science Journal, a peer-reviewed, open access publication of DRDO since 1950 has published it's latest issue online at https://t.co/oBQrLfJGdJ",Technology
686,Raksha Mantri Shri Rajnath Singh inaugurates DRDO developed Mobile Laboratory to test COVID19 samples https://t.co/SZb1vrqemJ,Technology
687,Webinar on manufacturing PPEs and other products for Combating COVID-19 https://t.co/QbOcGGfs15,Technology
688,"A serious effort is being put for indigenisation of critical components for ventilators, oxygen cylinders, goggles, test kits, swabs and VTMS.",Technology
689,Dr. Satheesh Reddy addressed the plenary session and lauded the efforts of industry in coming forward to produce COVID-19 related medical equipment for supporting the national cause of combating the pandemic.,Technology
690,"A Webinar for Manufacturing of PPEs and Other Products was organised by Society of Indian Defence Manufacturers (SIDM) in collaboration with the DRDO team led by Dr Satheesh Reddy, Secretary DD R&amp;D and Chairman DRDO and other stakeholders on 17th April 2020 at 11:30 Hrs.",Technology
691,DRDO Introduces two new products to enable COVID-19 disinfection process https://t.co/FaMcrGzVHj,Technology
692,DRDO shifts PPE testing facility from DRDE Gwalior to INMAS Delhi https://t.co/AWhJ2CK1Ia,Technology
693,DRDO develops kiosk for COVID-19 sample collection https://t.co/ZxB8VCOJjl,Technology
694,"DLSJ, a peer reviewed, open access, quarterly journal of DRDO in the life sciences has Microbiological Research and Applied Sciences in its latest issue. It is available at https://t.co/JpxtgWz8N2",Technology
695,DRDO develops sanitisation enclosures and face shields to save primarily healthcare professionals from  COVID-19 https://t.co/qAUZahN10m,Technology
696,DRDO develops equipment for effective sanitisation of public spaces https://t.co/18GzUA5scb,Technology
697,DRDO develops bio suit with seam sealing glue to keep health professionals fighting COVID-19 safe https://t.co/Xe5z71x7NU,Technology
698,"DJLIT is a peer-reviewed, double blind, open access journal that publishes  papers related to library science and IT applied to library activities. It is indexed by all major social science data bases.
Its latest issue published online  is available at: https://t.co/6xhq22c9VF",Technology
699,"Recording of Webinar regarding DRDO technologies to fight COVID-19
https://t.co/bODkqdsnGY

Companies who are interested in ToT from DRDO for mass production of these healthcare products to fight COVID-19 can submit details here
https://t.co/BnMLPcDEVe",Technology
700,We thank Hon’ble Raksha Mantri for his motivating message on the occasion of the Ist anniversary of ASAT test “Mission Shakti”.  We assure  that we shall continue to provide cutting edge technologies to the Armed Forces and contribute our best in the fight against Corona Pandemic,Technology
701,"On the occasion of Maiden Flight of FOC Standard production series LCA Tejas, Secretary DD R&amp;D &amp; Chairman DRDO congratulates DRDO laboratories, ADA, HAL, IAF, CEMILAC, DGAQA and other agencies.",Technology
702,"On the occasion of Women's day today, DRDO acknowledges and appreciates the exemplary contributions of  its Women fraternity in  developing the defence systems for the service of the Nation. #WomenInScience
#IWD2020
#WomensDay2020",Technology
703,"Indomitable spirit of Indian Women contributes in all walks of life- As backbone of rural India, entrepreneurs, scientists, teachers, military officers, leaders and so on. Saluting their contributions, we pledge a world with equal opportunities.
#EachforEqual",Technology
704,"During Nation Science Day oration at DRDO Bhavan, Dr Shekhar C Mande DG CSIR and Secretary DSIR emphasized on the Basic Scientific Research in the areas of common interest. CSIR and DRDO to synergise their efforts in this direction.#synergy
#NationalScienceDay",Technology
705,"New explosive detection device, developed by DRDO &amp; IISc Bangalore, unveiled in Pune.",Technology
706,https://t.co/fSktbKpvUL,Technology
707,https://t.co/xQrbxGMYH7,Technology
708,"Dr G Satheesh Reddy congratulates Dr Shweta Rawat, a scientist of DRDO and other Women Scientists for getting Excellence awards from Hon’ble President of India on the occasion of #NationalScienceDay 
#WomenInScience",Technology
709,"Marking the theme of this year’s #NationalScienceDay ""Women in Science"", DRDO acknowledges the rich contributions made by dedicated women scientists. 
#WomenInScience",Technology
710,"With persistent scientific inquisitiveness, deeper investigation of observations and innovative solutions, we strive for utilising science in  the service of Nation.
#NationalScienceDay #Indigenisation",Technology
711,Dr Rajalakshmi Menon being conferred Outstanding Woman Scientist of the Year award. https://t.co/dRPxplRPoU,Technology
712,Dr Saraswat being conferred Life Time Achievement Award. https://t.co/BYgSA5UcYN,Technology
713,"Dr G Satheesh Reddy also congratulates Mrs Sunita Devi Jena of DRDO for Bharat Ratna Dr APJ Abdul Kalam Award, Dr Sudha UPV of ADA Bengaluru for Dr Biren Roy Trust Award and Shri Shashank Mishra of DRDO for Indigenisation of Aeronautical Equipment Award during the AGM.",Technology
714,"Dr G Satheesh Reddy congratulates Dr Rajalakshmi Menon Outstanding Scientist of DRDO, for being honoured with Outstanding Woman Scientist of the year Award during the 70th Annual General Meeting of The Aeronautical Society of India held on 21 – 22 February, 2020 at Chennai.",Technology
715,"Dr G Satheesh Reddy, Secretary DD R&amp;D and chairman DRDO congratulates Dr V K Saraswat, Member Niti Ayog for being honoured with Life Time Achievement Award during the 70th Annual General Meeting of The Aeronautical Society of India held on 21 – 22 February, 2020 at HITS Chennai.",Technology
716,"Day 2 of #DrdoAtDefExpo2020 Synopsis of International #Synergy
#DRDO https://t.co/HA1x0jPWLr",Technology
717,Glimpses of Day 1 of #DrdoAtDefExpo2020 https://t.co/Qn0iCsKTlj,Technology
718,"#DrdoAtDefExpo2020

Youth are the future of #India &amp; #DRDO shall always nurture their inspiring dreams. https://t.co/QGffQ7v4dz",Technology
719,"Inquisitive young minds interact at DRDO indoor exhibition during the first open day of #DefExpo2020 
#DrdoAtDefExpo2020 https://t.co/w0qYylmgHp",Technology
720,"Chief of Integrated Defence Staff to Chairman COSC  visits #DrdoAtDefExpo2020 .
Indigenously designed and developed products demonstrated and explained.
#DRDO is committed for the #synergy &amp; #indigenisation https://t.co/Mg0zCrNXqa",Technology
721,"MoU exchanged between DRDO &amp; UP Govt for the development of UP Defence Corridor today at Lucknow
#DrdoAtDefExpo2020 https://t.co/gssQJGqZjL",Technology
722,UK Minister’s visit to DRDO Pavilion #DrdoAtDefExpo2020 https://t.co/OQGHOJLEdV,Technology
723,"Transfer of Technology to Industries, MOU with UPEIDA and Announcements by Hon’ble Raksha Mantri in the presence of Chief Minister of UP
https://t.co/Lv7ICmgypt",Technology
724,UK Minister’s visit to DRDO Pavilion at “Defence Expo - 2020” https://t.co/geWZLbG9Xk,Technology
725,"COAS taking keen interest in the armament products designed and developed by DRDO. Chief  of Army Staff viewed the latest technologies at DRDO Pavilion.
#DrdoAtDefExpo2020 https://t.co/JTfKDSThkn",Technology
726,#DrdoAtDefExpo2020 is vibrant with the presence of Chief of Air Staff viewing the aeronautical products. Idea exchange in progress for new systems. https://t.co/fuVw1eKbb0,Technology
727,Bandhan Ceremony marking product handing over to the end users and Transfer of Technologies to industries. Many products from DRDO handed over to end users and technologies handed over to industries. #DrdoAtDefExpo2020 https://t.co/MTSDHCbIlm,Technology
728,"A technology development contract is signed with Rosoboronexport, Russia for collaboration on advanced research in the area of energetic materials and pyrotechnic technology.
#DrdoAtDefExpo2020 
#Synergy https://t.co/rlJkco30Np",Technology
729,"DRDO hall is visited by many Indian Officials and International visitors to see more than 500 products which include Missiles, electronics, aeronautical models, medicinal products and protective gears, range of armaments, cockpit simulator and laser products.
#DrdoAtDefExpo2020 https://t.co/lNCeCqfgaY",Technology
730,"James Heappey,Minister of Defence Procurement of UK shows keen interest in DRDO products #DrdoAtDefExpo2020
#SecyDRDO discussed bilateral collaboration with the Minister https://t.co/duOHVCmL2u",Technology
731,"Spectrum of electronics and communication technologies being developed in DRDO.
#DefExpo2020 
#DrdoAtDefExpo2020 https://t.co/F1SzZ71qzt",Technology
732,#DrdoAtDefExpo2020 - Indigenously designed and developed Counter Mine Flail and Wheeled Armoured Platform demonstrating live to Prime Minister Narendra Modi at #DefExpo20 https://t.co/zo6d8hvcZE,Technology
733,"Robotics, Software Defined Radio, Radars, Sonars, Wargaming, Laser products and Comint systems designed and developed by DRDO based on advanced digital and electronic technologies displayed in India Pavilion of #DefExpo2020 #DrdoAtDefExpo2020",Technology
734,"DRDO exhibited 23 indigenously designed advanced technology products in India Pavilion at #DefExpo2020. ASAT, Brahmos, Astra, Nirbhay Cruise Missile and QRSAM exhibited with a story on Missiles shown to Prime Minister Shri Narendra Modi. #DrdoAtDefExpo2020 https://t.co/GgzXGSB0pW",Technology
735,Secretary DDR&amp;D briefing the Chief of Naval Staff about the  digital technologies and their impact on development of defence systems #DrdoAtDefExpo2020 https://t.co/e8xNzUpqpz,Technology
736,#CDS shows keen interest in the autonomous products displayed by #DrdoAtDefExpo2020  and shares his vision on digital defence equipment at #DefExpo2020 on his visit to DRDO Pavilion https://t.co/ECyLS1r1wN,Technology
737,"Raksha Mantri Shri Rajnath Singh visits DRDO Pavilion #DefExpo2020 
#DrdoAtDefExpo2020 https://t.co/HU6ck47LOD",Technology
738,"Coming to live demo at #DefExpo2020 are DRDO developed Counter Mine Flails, ATAGs, Wheeled Armoured Platform, Composite Modular Bridging System and MBT Arjun.
#DrdoAtDefExpo2020 
Some captures during work: https://t.co/Q8RNq1SM77",Technology
739,"Practice sessions of Combat Free Fall Parachutes demo for #DefExpo2020 
#DrdoAtDefExpo2020 https://t.co/giZ5EJDalK",Technology
740,"#DrdoAtDefExpo2020
#SelfieWithASAT https://t.co/pMyc23WwlC",Technology
741,"Getting ready the outdoor area 
#DefExpo2020 #DrdoAtDefExpo2020
#MissionShakti https://t.co/R4CaTYxQty",Technology
742,"A moment captured during practice jump for Combat Free Fall (CFF). Watch live demo at
#DefExpo2020
#DrdoAtDefExpo2020 https://t.co/ZDU5xOJpwu",Technology
743,"DefExpo2020

A wide range of strategic and tactical weapon systems, defence equipment and technologies developed by DRDO will be on  display at the DefExpo2020 @Lucknow 5-9 Feb. DRDO will be highlighting products from its eight technology clusters.

https://t.co/KPhKWwFKas",Technology
744,Press Information Bureau https://t.co/69Q7xwywSV,Technology
745,"Celebrating Republic Day 2020.
#RepublicDay2020
DRDO’s ASAT of Mission Shakti in front of the saluting dais. #MissionShakti
Followed by ADTCR tableaux. https://t.co/PMfbVBcbp7",Technology
746,"DRDO at #DefExpo2020 during 5th to 9th Feb 2020.

https://t.co/5o81O6BrBz",Technology
747,"DRDO will exhibit more than 500 products in the five-day mega expo in line with the theme of the event “Digital Transformation of Defence”, to showcase the combined strength of DRDO, public and private sector in defence manufacturing at #DefExpo2020",Technology
748,"Representing DRDO in this year’s Republic Day Parade will be ASAT from Mission Shakti and Air Defence Tactical Control Radar (ADTCR). With each step, DRDO is resolutely marching towards defence self-reliance.",Technology
749,"Greetings from DRDO to the Indian Army on the occasion of 72nd Army Day. Resolute, Selfless and Proud in the service of the nation. Honouring valour.
#ArmyDay 🇮🇳",Technology
750,"DRDO ADA developed LCA (Navy) undertaking the maiden Ski Jump Take-Off from #INSVikramaditya. Congratulations Team DRDO, ADA, @indiannavy HAL. https://t.co/BcCeDYE270",Technology
751,https://t.co/FGgdGrLPEN,Technology
752,@rajnathsingh @indiannavy https://t.co/doXTpvDdMC,Technology
753,https://t.co/V9OsYNl4ly,Technology
754,Maiden landing of DRDO-developed LCA Navy onboard INS Vikramaditya https://t.co/kBOAGwdCY0,Technology
755,"After completing extensive trials  on the Shore Based Test Facility, DRDO, ADA developed LCA Navy did an arrested landing on INS Vikramaditya succesfully today 11 jan 2020 at 10:02 hours. Commodore Jaideep Maolankar did the maiden landing.",Technology
756,DRDO's participation in Defence Tech Summit 2020 at IIT Madras during 3-6 January 2020. https://t.co/9uToTlAAoA,Technology
757,https://t.co/8FV3q0lU5n,Technology
758,https://t.co/Hl2udmbOb4,Technology
759,Home Minister Shri Amit Shah visited DRDO gallery at National Fire Service College Nagpur yesterday. He was briefed about DRDO products related to fire safety. https://t.co/aQBNy4Dybf,Technology
760,https://t.co/lugPTqqPWK,Technology
761,On behalf of DRDO fraternity Dr G Satheesh Reddy thanks Prime Minister Shri Narendra Modi for dedicating the Young Scientist Laboratories to the Nation.,Technology
762,Prayers and tributes to the brave soldiers who achieved immortality by their supreme sacrifice. It is DRDO's endeavour to ensure that no precious life is lost for want of advanced weapons and life support systems. #SaluteSoldier #AmarJawan #DRDODay https://t.co/icmAIQywxf,Technology
763,"""Warm Greetings to DRDO fraternity on #DRDODay. Let us once again commit ourselves to the nation’s service and continue to develop the advanced technologies and systems for the country. Wish you all a Happy New Year""

Dr G Satheesh Reddy
Secretary DD R&amp;D &amp; Chairman DRDO",Technology
764,#DRDO congratulates Gen Manoj Mukund Naravane on his appointment as COAS. #DRDO reassures #IndianArmy with its commitment to the development of Advanced #DefenceTechnologies with continued #Synergy.,Technology
765,Heartiest congratulations to General Bipin Rawat on being appointed as the first Chief of the Defence Staff #CDS of the country. #DRDO reiterates it’s commitment to develop Advanced Defence Technologies and Systems for enhanced #Synergy #Jointness and #Interoperability.,Technology
766,Successful flight test of two Pinaka missiles in salvo mode https://t.co/hdNbxDmvtb,Technology
767,"DRDO successfully flight-tests Pinaka Missile System off Odisha coast
https://t.co/0iVvbPjEUV",Technology
768,"Secretary DDR&amp;D &amp; Chairman DRDO Dr G Satheesh Reddy congratulated the DRDO, Brahmos and Air Force Teams on the successful tests.",Technology
769,"The 2nd launch of the missile was carried out by IAF from SU-30MKI platform against a sea target, where the missile was gravity dropped from the air combat platform's fuselage after which two-stage weapon’s engine fired up and the missile hit the target  with pinpoint accuracy.",Technology
770,"Two Brahmos Supersonic Cruise Missiles were successfully launched today, 17th December 2019  from Land and Air platforms.The first missile launch took place from a Land Based Mobile Launcher,where most of the components were indigenous including the DRDO designed Seeker. https://t.co/KpXR4h8TJC",Technology
771,"A national achievement this year for putting in Calendar/ Diary of events

""On 27th march 2019, a DRDO developed Interceptor missile neutralised a live satellite in Low Earth Orbit in a 'Hit to Kill' mode, making India 4th nation to achieve such Anti-Satellite (ASAT) capability"".",Technology
772,"Dr G. Satheesh Reddy, Secretary, Department of Defence R&amp;D and Chairman, DRDO in a webinar with topic “Defence R&amp;D in the Digital Age”. Please watch the recorded session at https://t.co/zqRXCPZLqH",Technology
773,"Webinar by Dr G Satheesh Reddy Secretary DD R&amp;D and Chairman DRDO
https://t.co/zqRXCPZLqH",Technology
774,https://t.co/qQoOQIoGCp,Technology
775,https://t.co/2MGmotwEsq,Technology
776,DRDO participated in Swachhata Pakhwada organised by Ministry of Defence. https://t.co/lpQORJHsIC,Technology
777,"Secretary DD R&amp;D and Chairman DRDO Dr G Satheesh Reddy along with entire DRDO fraternity extends warm greetings to the Armed Forces Personnel and their families on the occasion of Armed Forces Flag Day. We salute their valour while protecting our country.

Jai Hind",Technology
778,"Secretary DD R&amp;D and Chairman DRDO Dr G Satheesh Reddy along with entire DRDO fraternity extends warm greetings to the Indian Navy Personnel and their families on the occasion of Navy Day. We salute their valour and capability while defending the country.

Jai Hind",Technology
779,"Chairman DRDO thanks everyone for the inspiring and motivating messages on being awarded the fellowship by Royal Aeronautical Society, London. Scientific community of our country is the real recipient who deserve an applause.
JAI HIND",Technology
780,LCA navy https://t.co/4OXxE0Qa5e,Technology
781,One more step in launch capability expansion for LCA Navy. Two BVR plus Two CCM missiles.,Technology
782,A News item relating to Spike Missile testing at the Infantry school MHOW purportedly based on a press release is circulating incorrect facts. The DRDO ATGM is a state of art missile in advanced stages of development.,Technology
783,https://t.co/yvl0D8Jbd3,Technology
784,Raksha Mantri Shri Rajnath Singh calls for increased synergy between DRDO and industry to achieve self-reliance https://t.co/ykdirht4fU,Technology
785,Night time arrested landing of LCA Navy on 12 nov 2019. https://t.co/L1cJk6GfZx,Technology
786,"First night time arrested landing of LCA Navy carried out successfully at SBTF Goa on 12 Nov at 1845 hrs to demonstrate ease of handling and confidence achieved in arrested landing technologies. Hon'ble Raksha Mantri congratulated DRDO, Indian Navy and HAL for the achievement.",Technology
787,DRDO gets best pavilion award in India International Science Festival 2019 kolkata. https://t.co/RnCrakEK1x,Technology
788,"Raksha Rajya Mantri Shri Shripad Naik inaugurates DRDO’s Igniter Complex at HEMRL, Pune https://t.co/4hQqmcEr5N",Technology
789,IISF 05 th Nov 2019 https://t.co/ZvW59Nm14S,Technology
790,IISF 5th Nov 2019 https://t.co/sNAe4Hd6Wh,Technology
791,Hon'ble minister  appreciated the DRDO's contribution towards self reliance in defence technologies.  He also praised the efforts made by DRDO in bringing these technologies to Kolkata from all over the country which will inspire the young generation.,Technology
792,"Arjun Tank, BrahMos missile, LR SAM, ASTRA, Phased Array Telemetry, AEW&amp;C System, SONARS, Night Vision Sights, Samyukta, Indigenous Radar Systems, Female full Body Protector and a huge number of indigenously developed defence products were shown to him.",Technology
793,India International Science Festival has been inaugurated by Hon'ble Minister of Science and Technology Dr Harsh Vardhan. Immediately after that he visited DRDO pavilion.,Technology
794,"DRDO's Air Independent Propulsion System
https://t.co/YDLW3PHNp9",Technology
795,DRDO signs 30 agreements on Technology Transfer https://t.co/8aDeK0vZpO,Technology
796,He also appreciated new policies on ToT to industries at no cost and access to DRDO patents.,Technology
797,"Speaking on the occasion of 41st DRDO Directors' Conference, Vice Chairman Niti Ayog Dr Rajiv Kumar stated that true meaning of India Inc will come about when capacities of private sector and public sector organisations come together.",Technology
798,Raksha Mantri Shri Rajnath Singh remembers Dr A P J Abdul Kalam https://t.co/wlSilv96Sd,Technology
799,Raksha Mantri Shri Rajnath Singh inaugurates 41st DRDO Directors’ Conference https://t.co/j5Thhoi5Un,Technology
800,"Today on Air Force Day, Heartiest congratulations to Chief of the Air Staff, all ranks of Indian Air Force and their families from Dr G Satheesh Reddy Secretary DD R&amp;D and Chairman DRDO and all DRDO Personnel.",Technology
801,CAS also declares that AMCA development has been launched and Akash has been operationalized.,Technology
802,"On Airforce Day today, Chief of the Air staff, Air Chief Marshal R K S Bhaduria puts emphasis on Indigenous design and manufacturing. Shows commitment to make in India and Indigenous development. Lauds success of Radar Rohini, Astra and Tejas.",Technology
803,DRDO Chief Dr G Satheesh Reddy at 80th Birthday Celebration of Former DRDO Chief Dr V K Aatre. https://t.co/PTovaa6535,Technology
804,https://t.co/k4SG2Fz4m9,Technology
805,"Every year millions of tons of e-waste is generated globally whereas the re-cycling mechanisms are still in emerging stage. We need transformative solutions and innovative technologies to combat e-Waste” said  Dr G Satheesh Reddy, Chairman DRDO.",Technology
806,"On the occasion of Gandhi Jayanti  Dr G. Satheesh Reddy, Chairman DRDO led  Cleanliness drive at a government school , mallapur  and its surrounding village at Hyderabad.",Technology
807,"Today on the Birthday of Mahatma Gandhi, DRDO Headquarters has completed full one year of total ban  on all types of plastic water bottles packaged or otherwise.
The initiative was started by DRDO Chief Dr G Satheesh Reddy on the next day of taking over as the head of DRDO.",Technology
808,https://t.co/8Bkd1ZHbzL,Technology
809,LCA (Navy) crosses path breaking milestone https://t.co/xVDkvNl7T4,Technology
810,"BRAHMOS Supersonic Cruise Missile, with major indigenous systems, successfully test-fired https://t.co/MKY0hm6Eg8",Technology
811,DRDO and Central University of Jammu sign MoU to set up Kalam Centre for Science and Technology https://t.co/qL902Gfgkj,Technology
812,https://t.co/KymsA4YZhO,Technology
813,"Hon""able Raksha Mantri has landed in DRDO developed Tejas Aircraft.",Technology
814,Hon'ble Raksha Mantri flying in DRDO developed LCA Tejas aircraft. @SpokespersonMoD @DefenceMinIndia https://t.co/d4ewTNyKnU,Technology
815,Raksha Mantri has taken off in DRDO developed Tejas Aircraft.,Technology
816,Raksha Mantri is taking off in DRDO developed Tejas Aircraft.,Technology
817,"Air-to-Air missile Astra successfully flight tested from Su-30 MKI
https://t.co/okTopB4TBv https://t.co/Ep9xXaVfeG",Technology
818,Unmanned Aerial Vehicle (UAV) being developed by DRDO on experimental flight trial in new configuration has crash landed in fields near ATR Chitradurga. Data is being analysed.,Technology
819,NAG-fire &amp; forget anti tank missile uses imaging infrared seeker in lock-on-before-launch mode.The robust imaging algorithm has made the missile hit the target even in severe summer desert conditions which is unique in its class @PMOIndia @DefenceMinIndia @SpokespersonMoD @adgpi https://t.co/FZ3dzIKAk2,Technology
820,Indigenously developed NAG – 3rd Generation Anti- Tank Guided Missile (ATGM) has successfully undergone series of user’s trails at Pokhran Field Firing Ranges. @PMOIndia @DefenceMinIndia @SpokespersonMoD @adgpi https://t.co/UbDcDCpMjM,Technology
821,INS SAGARDHWANI is oceanographic research ship designed &amp; developed by DRDO for SAGAR MAITRI (Marine &amp; Allied Interdisciplinary Training &amp; Research Initiative) Mission provides close scientific working relationships between Indian Ocean RIM countries. @PMOIndia @DefenceMinIndia https://t.co/xF5YSLHCwS,Technology
822,"INS Sagardhwani, the oceanographic research vessel flagged off today by Dr G Satheesh Reddy, Chairman DRDO &amp; VAdm AK Chawla FOC-in-C (SNC) @indiannavy at Kochi, under SAGAR MAITRI Mission aligning Safety And Growth for All in the Region(SAGAR) policy of @PMOIndia @DefenceMinIndia https://t.co/4zkXGavMfw",Technology
823,"Successful Trial of 'Nirbhay' Sub-Sonic Cruise Missile

Posted On: 15 APR 2019 4:16PM by PIB Delhi

Defence Research &amp; Development Organisation (DRDO) today successfully test fired indigenously designed &amp; developed Long... https://t.co/zxlwgFWmm3",Technology
824,https://t.co/rev9Sql7vI,Technology
825,#MissionShakti Video https://t.co/lMDsFHs8x2,Technology
826,"DRDO Press Conference on #MissionShakti Anti-Satellite Test at DRDO Bhawan , New Delhi https://t.co/gHxm5FCTkz",Technology
827,Twin Success for DRDO developed Man Portable Anti Tank Guided Missile(MPATGM) https://t.co/sheUb14ovz @DefenceMinIndia @SpokespersonMoD @PIB_India @airnewsalerts @adgpi @DrSubhashMoS,Technology
828,"3rd successful test firing of Guided Pinaka weapon system today at Pokharan. 
https://t.co/LBIW9yejAM @DefenceMinIndia @PIB_India @DrSubhashMoS @SpokespersonMoD @adgpi",Technology
829,Twin Success for Guided PINAKA https://t.co/z0ZFdNmDDo @DefenceMinIndia @PIB_India @SpokespersonMoD @airnewsalerts @DrSubhashMoS @drajaykumar_ias @adgpi @IAF_MCC https://t.co/GsAYan3Dme,Technology
830,Twin Success for Quick Reaction Surface-to-Air Missile https://t.co/hUW5Ro1bjF  @DefenceMinIndia @PIB_India https://t.co/ULl5pkr1Tk,Technology
831,Indian badminton star @Pvsindhu1 became first woman to fly DRDO developed Light Combat Aircraft (LCA) Tejas @AeroIndiashow 2019. Today DRDO is celebrating Women Achievers in Aerospace. @DefenceMinIndia @PIB_India @SpokespersonMoD #AeroIndiaWomenDay #AeroIndia2019 https://t.co/AzTwy4YBy8,Technology
832,Flying of LCA Tejas by Chief of the Army Staff &amp; Principal Scientific Adviser to GoI https://t.co/FrhWEGLZ6y https://t.co/dfLGdPC1Zv,Technology
833,Final Operational Clearance (FOC) of LCA Tejas MK I for Indian Air Force https://t.co/uvYB5u0IQW @DefenceMinIndia @AeroIndiashow @PIB_India @SpokespersonMoD https://t.co/RbK0j7Nsjo,Technology
834,"Dr APJ Abdul Kalam statue at DRDO Township , CV Raman Nagar, Bengaluru was unveiled by @DefenceMinIndia during DRDO Aero India International Seminar today. @AeroIndiashow @SpokespersonMoD @PIB_India https://t.co/wIU1IvsMgf",Technology
835,DRDO's Aero India International Seminar - 2019 https://t.co/enMilMynfn,Technology
836,Curtain Raiser on DRDO’S Participation in Aero India 2019 https://t.co/Hse4k6qlvf @DefenceMinIndia @SpokespersonMoD @AeroIndiashow @PIB_India,Technology
837,Successful Flight Test of Solid Fuel Ducted Ramjet (SFDR) propulsion based missile system https://t.co/8Nw8CFBNVQ,Technology
838,Successful Flight Test of LRSAM https://t.co/qb6Gt1YYvG,Technology
839,DRDO Workshop on Fire Safety Technologies and Services https://t.co/mmzlw69hdI,Technology
